freq|lang|isSpecial|baseTerm|hasPlural|hasPossessive|baseFreq|pluralFreq|possessiveFreq
3|PI|1|ājāniya|||3|0|0
3|PI|0|akkosaka|||3|0|0
3|EN|0|alcohol|||3|0|0
3|PI|0|allakappa|||3|0|0
3|EN|0|alley|s||1|2|0
3|EN|0|allness|||3|0|0
3|EN|0|almost|||3|0|0
3|EN|0|ambrosia|||3|0|0
3|EN|0|ambush|||3|0|0
3|EN|0|ambushing|||3|0|0
3|EN|0|amok|||3|0|0
3|PI|1|aṅgīrasa|||3|0|0
3|EN|0|ankle|s||1|2|0
3|2E|0|annihilationism|||3|0|0
3|PI|0|anodhi|||3|0|0
3|PI|1|anumodanā|||3|0|0
3|EN|0|apartment|s||0|3|0
3|EN|0|appetite|s||0|3|0
3|EN|0|apple|||3|0|0
3|EN|0|applying|||3|0|0
3|PI|0|araka||'s|2|0|1
3|EN|0|arches|||3|0|0
3|2E|0|arouser|||3|0|0
3|PI|1|āsava|s||2|1|0
3|PI|1|assāda|||3|0|0
3|EN|0|assigned|||3|0|0
3|EN|0|astonishment|||3|0|0
3|PI|0|attha|||3|0|0
3|EN|0|avoidance|||3|0|0
3|EN|0|aware|||3|0|0
3|EN|0|backside|||3|0|0
3|PI|1|bāla|||3|0|0
3|EN|0|befriending|||3|0|0
3|2E|0|begetter|||3|0|0
3|EN|0|believe|||3|0|0
3|EN|0|belittling|||3|0|0
3|EN|0|bellies|||3|0|0
3|EN|0|bellow|s||0|3|0
3|EN|0|berating|||3|0|0
3|EN|0|betraying|||3|0|0
3|EN|0|bewilderment|||3|0|0
3|PI|1|bhāva|||3|0|0
3|PI|0|bhaya|||3|0|0
3|EN|0|blocking|||3|0|0
3|EN|0|bloom|||3|0|0
3|EN|0|bloomed|||3|0|0
3|EN|0|blower|||3|0|0
3|EN|0|boast|s||1|2|0
3|EN|0|bog|||3|0|0
3|EN|0|bottle|s||1|2|0
3|EN|0|boundaries|||3|0|0
3|PI|1|brāhman|s||2|1|0
3|PI|1|brahmāyu|||3|0|0
3|EN|0|breaker|s||0|3|0
3|EN|0|breakfast|||3|0|0
3|EN|0|breech|||3|0|0
3|EN|0|brine|||3|0|0
3|EN|0|brush|||3|0|0
3|EN|0|buffaloes|||3|0|0
3|EN|0|burdensome|||3|0|0
3|EN|0|burglar|s||1|2|0
3|EN|0|caked|||3|0|0
3|EN|0|calculation|||3|0|0
3|EN|0|camel||'s|0|0|3
3|EN|0|carpet|s||1|2|0
3|EN|0|castor|||3|0|0
3|PI|0|chanda|||3|0|0
3|EN|0|channel|s||0|3|0
3|EN|0|chased|||3|0|0
3|EN|0|chatterer|||3|0|0
3|EN|0|chestnut|||3|0|0
3|EN|0|chose|||3|0|0
3|EN|0|chosen|||3|0|0
3|EN|0|cinder|||3|0|0
3|EN|0|circulated|||3|0|0
3|EN|0|climate|||3|0|0
3|EN|0|cloudless|||3|0|0
3|EN|0|coach|||3|0|0
3|EN|0|code|||3|0|0
3|EN|0|coloring|||3|0|0
3|EN|0|complacency|||3|0|0
3|EN|0|complaining|||3|0|0
3|EN|0|complicated|||3|0|0
3|EN|0|conciliated|||3|0|0
3|EN|0|conducted|||3|0|0
3|EN|0|conducting|||3|0|0
3|EN|0|conformity|||3|0|0
3|EN|0|connective|||3|0|0
3|EN|0|consented|||3|0|0
3|EN|0|consistently|||3|0|0
3|EN|0|consolation|||3|0|0
3|EN|0|console|||3|0|0
3|EN|0|construe|||3|0|0
3|EN|0|consulted|||3|0|0
3|EN|0|consulting|||3|0|0
3|EN|0|consumption|||3|0|0
3|EN|0|contentiousness|||3|0|0
3|EN|0|copulation|||3|0|0
3|EN|0|cosmologist|s||2|1|0
3|EN|0|coughing|||3|0|0
3|EN|0|countries|||3|0|0
3|EN|0|couple|||3|0|0
3|EN|0|courtyard|||3|0|0
3|EN|0|crackle|||3|0|0
3|EN|0|crash|||3|0|0
3|EN|0|crest|s||2|1|0
3|EN|0|cricket|s||0|3|0
3|EN|0|crime|||3|0|0
3|2E|0|crosslegged|||3|0|0
3|EN|0|crucible|||3|0|0
3|EN|0|crusher|s||2|1|0
3|EN|0|crust|||3|0|0
3|EN|0|currently|||3|0|0
3|PI|1|daṇḍakī|||3|0|0
3|EN|0|defecated|||3|0|0
3|EN|0|defend|||3|0|0
3|EN|0|dejection|||3|0|0
3|EN|0|delicacies|||3|0|0
3|EN|0|delude|||3|0|0
3|EN|0|depth|||3|0|0
3|EN|0|descendant|s||1|2|0
3|EN|0|descended|||3|0|0
3|EN|0|deserved|||3|0|0
3|EN|0|desired|||3|0|0
3|EN|0|desisting|||3|0|0
3|EN|0|desperation|||3|0|0
3|EN|0|despondency|||3|0|0
3|EN|0|detect|||3|0|0
3|EN|0|devised|||3|0|0
3|PI|0|dhammika|||3|0|0
3|PI|1|dhataraṭṭha|||3|0|0
3|PI|1|dhātu|||3|0|0
3|EN|0|dialectic|||3|0|0
3|PI|1|dīghajāṇu|||3|0|0
3|EN|0|dining|||3|0|0
3|EN|0|disbanding|||3|0|0
3|EN|0|discovered|||3|0|0
3|EN|0|discus|s||0|3|0
3|EN|0|disk|||3|0|0
3|EN|0|dismissiveness|||3|0|0
3|EN|0|displaying|||3|0|0
3|EN|0|disposses|s||0|3|0
3|EN|0|dispossessing|||3|0|0
3|EN|0|disrespectfully|||3|0|0
3|EN|0|distinctive|||3|0|0
3|PI|1|diṭṭhigata|||3|0|0
3|EN|0|divide|||3|0|0
3|EN|0|divided|||3|0|0
3|EN|0|dominion|||3|0|0
3|EN|0|double|||3|0|0
3|EN|0|downcast|||3|0|0
3|EN|0|dresses|||3|0|0
3|EN|0|drought|||3|0|0
3|EN|0|drove|||3|0|0
3|PI|0|dullabha|||3|0|0
3|EN|0|dullness|||3|0|0
3|EN|0|duplicity|||3|0|0
3|EN|0|earliest|||3|0|0
3|EN|0|edged|||3|0|0
3|EN|0|effortlessly|||3|0|0
3|EN|0|elegant|||3|0|0
3|EN|0|embankment|||3|0|0
3|EN|0|embarrassed|||3|0|0
3|EN|0|embellished|||3|0|0
3|EN|0|embracing|||3|0|0
3|EN|0|emotion|s||0|3|0
3|EN|0|enclosed|||3|0|0
3|EN|0|encompasses|||3|0|0
3|EN|0|ender|||3|0|0
3|EN|0|endorse|s||0|3|0
3|EN|0|enlighten|||3|0|0
3|EN|0|enmeshed|||3|0|0
3|EN|0|ensnared|||3|0|0
3|EN|0|enthralling|||3|0|0
3|EN|0|enticement|s||2|1|0
3|PI|0|eraka|||3|0|0
3|EN|0|erupting|||3|0|0
3|EN|0|estimation|||3|0|0
3|EN|0|etymologies|||3|0|0
3|EN|0|exalted|||3|0|0
3|EN|0|excel|s||2|1|0
3|EN|0|exclaiming|||3|0|0
3|EN|0|execute|||3|0|0
3|EN|0|exerted|||3|0|0
3|EN|0|expectancy|||3|0|0
3|EN|0|explainer|||3|0|0
3|EN|0|expounder|||3|0|0
3|EN|0|eyebrow|s||0|3|0
3|EN|0|factional|||3|0|0
3|EN|0|falsely|||3|0|0
3|EN|0|familiar|||3|0|0
3|EN|0|familiarize|||3|0|0
3|EN|0|fasten|s||1|2|0
3|EN|0|fasting|||3|0|0
3|EN|0|fatigued|||3|0|0
3|EN|0|feared|||3|0|0
3|EN|0|fearing|||3|0|0
3|EN|0|fee|||3|0|0
3|EN|0|fetching|||3|0|0
3|EN|0|fired|||3|0|0
3|EN|0|fistful|||3|0|0
3|EN|0|fleeting|||3|0|0
3|EN|0|flexing|||3|0|0
3|EN|0|fling|||3|0|0
3|EN|0|flock|s||0|3|0
3|EN|0|flooding|||3|0|0
3|EN|0|footloose|||3|0|0
3|EN|0|forage|||3|0|0
3|EN|0|forbearing|||3|0|0
3|EN|0|forfeiture|||3|0|0
3|EN|0|forgive|||3|0|0
3|EN|0|fourteen|||3|0|0
3|EN|0|frequenting|||3|0|0
3|EN|0|fringe|||3|0|0
3|EN|0|fringed|||3|0|0
3|EN|0|froth|||3|0|0
3|EN|0|fruition|||3|0|0
3|EN|0|frustrated|||3|0|0
3|EN|0|fullness|||3|0|0
3|EN|0|gadflies|||3|0|0
3|EN|0|gambler|s||0|3|0
3|EN|0|gamekeeper|||3|0|0
3|PI|0|gavampati|||3|0|0
3|EN|0|gemstone|||3|0|0
3|2E|0|geomancy|||3|0|0
3|EN|0|girding|||3|0|0
3|PI|0|giribbaja|||3|0|0
3|EN|0|gladden|s||2|1|0
3|EN|0|glanced|||3|0|0
3|EN|0|glob|||3|0|0
3|EN|0|governed|||3|0|0
3|EN|0|grandchildren|||3|0|0
3|EN|0|grandson|s||2|1|0
3|EN|0|guise|||3|0|0
3|PI|1|haliddikāni|||3|0|0
3|EN|0|harasses|||3|0|0
3|EN|0|harpoon|||3|0|0
3|EN|0|haven|||3|0|0
3|PI|0|hetu|||3|0|0
3|EN|0|hind|||3|0|0
3|EN|0|hinder|s||0|3|0
3|EN|0|hinting|||3|0|0
3|EN|0|horseflies|||3|0|0
3|EN|0|horsehair|||3|0|0
3|EN|0|hound|||3|0|0
3|EN|0|howling|||3|0|0
3|EN|0|humility|||3|0|0
3|EN|0|hurry|||3|0|0
3|EN|0|hurting|||3|0|0
3|EN|0|idleness|||3|0|0
3|EN|0|illumining|||3|0|0
3|EN|0|illusion|||3|0|0
3|EN|0|imminent|||3|0|0
3|EN|0|impale|s||2|1|0
3|EN|0|implication|s||0|3|0
3|EN|0|improper|||3|0|0
3|EN|0|incalculable|||3|0|0
3|EN|0|incantation|s||1|2|0
3|2E|0|inclemencies|||3|0|0
3|EN|0|incubated|||3|0|0
3|EN|0|inculcate|||3|0|0
3|EN|0|indigent|||3|0|0
3|EN|0|indigo|||3|0|0
3|PI|0|indriya|||3|0|0
3|EN|0|inducing|||3|0|0
3|EN|0|inflicting|||3|0|0
3|EN|0|ingratitude|||3|0|0
3|EN|0|injure|s||2|1|0
3|EN|0|insect|s||0|3|0
3|EN|0|insensitive|||3|0|0
3|EN|0|insignificant|||3|0|0
3|EN|0|insolence|||3|0|0
3|EN|0|institute|s||1|2|0
3|EN|0|instructor|||3|0|0
3|EN|0|instrument|s||0|3|0
3|EN|0|intelligible|||3|0|0
3|EN|0|intently|||3|0|0
3|EN|0|intimacies|||3|0|0
3|EN|0|intimidate|||3|0|0
3|EN|0|intimidating|||3|0|0
3|EN|0|intoxicate|s||2|1|0
3|EN|0|invasion|||3|0|0
3|EN|0|investment|s||1|2|0
3|EN|0|ironed|||3|0|0
3|PI|1|īsāna|||3|0|0
3|EN|0|isolation|||3|0|0
3|EN|0|item|||3|0|0
3|PI|1|jālinī|||3|0|0
3|2P|0|jana|||3|0|0
3|PI|1|jātaka|||3|0|0
3|PI|1|jaṭila|||3|0|0
3|PI|1|jatukaṇṇin||'s|2|0|1
3|EN|0|jeering|||3|0|0
3|EN|0|job|s|'s|0|2|1
3|EN|0|judging|||3|0|0
3|EN|0|judicious|||3|0|0
3|EN|0|jumped|||3|0|0
3|EN|0|jutted|||3|0|0
3|EN|0|jutting|||3|0|0
3|PI|1|kāḷaka||'s|1|0|2
3|PI|1|kallavālamutta|||3|0|0
3|PI|1|kāmesu|||3|0|0
3|PI|1|kaṇṇakatthala|||3|0|0
3|PI|0|kareri|||3|0|0
3|PI|1|kathāvatthu|||3|0|0
3|EN|0|kettledrum|s||0|3|0
3|EN|0|kingpin|||3|0|0
3|PI|1|kisā|||3|0|0
3|EN|0|kite|s||2|1|0
3|EN|0|knocked|||3|0|0
3|EN|0|knocking|||3|0|0
3|EN|0|knotless|||3|0|0
3|PI|0|kokanuda|||3|0|0
3|PI|0|kolita|||3|0|0
3|PI|1|kusāvatī|||3|0|0
3|PI|0|kuvera|||3|0|0
3|EN|0|lance|s||2|1|0
3|EN|0|larger|||3|0|0
3|EN|0|latter|||3|0|0
3|EN|0|launched|||3|0|0
3|EN|0|leopard|||3|0|0
3|EN|0|leprosy|||3|0|0
3|EN|0|lighter|||3|0|0
3|EN|0|linger|||3|0|0
3|EN|0|litter|||3|0|0
3|EN|0|lizard|s||0|3|0
3|EN|0|loaded|||3|0|0
3|EN|0|lowering|||3|0|0
3|EN|0|lucky|||3|0|0
3|EN|0|lush|||3|0|0
3|EN|0|mail|||3|0|0
3|PI|1|makuṭa|||3|0|0
3|EN|0|mange|||3|0|0
3|PI|1|maṇicūḷaka|||3|0|0
3|EN|0|marching|||3|0|0
3|EN|0|marksmen|||3|0|0
3|EN|0|marshy|||3|0|0
3|EN|0|massaging|||3|0|0
3|PI|1|mātika|s||0|3|0
3|EN|0|matured|||3|0|0
3|PI|1|māyā|||3|0|0
3|EN|0|meaningless|||3|0|0
3|PI|0|mejjha|||3|0|0
3|EN|0|mentioning|||3|0|0
3|EN|0|meteor|s||2|1|0
3|EN|0|methodical|||3|0|0
3|EN|0|midway|||3|0|0
3|EN|0|million|s||2|1|0
3|EN|0|miser|s||1|2|0
3|EN|0|misunderstood|||3|0|0
3|EN|0|moist|||3|0|0
3|EN|0|molasses|||3|0|0
3|PI|1|moḷiyasivaka|||3|0|0
3|EN|0|molten|||3|0|0
3|EN|0|mom|||3|0|0
3|EN|0|monasteries|||3|0|0
3|EN|0|monastic|||3|0|0
3|EN|0|muddy|||3|0|0
3|EN|0|mussel|s||0|3|0
3|PI|1|nādika|||3|0|0
3|PI|1|nāgasamala|||3|0|0
3|PI|1|nakhasikhā|||3|0|0
3|PI|1|nāḷijaṅgha|||3|0|0
3|EN|0|natural|||3|0|0
3|PI|0|navakammika|||3|0|0
3|EN|0|nearby|||3|0|0
3|EN|0|necked|||3|0|0
3|EN|0|nervous|||3|0|0
3|PI|0|nigrodha|||3|0|0
3|PI|0|nirabbuda|s||2|1|0
3|PI|1|niyāma|||3|0|0
3|EN|0|normal|||3|0|0
3|EN|0|nostril|s||0|3|0
3|EN|0|nurturing|||3|0|0
3|EN|0|obey|s||0|3|0
3|EN|0|obliterated|||3|0|0
3|EN|0|obscurity|||3|0|0
3|PI|0|ogha|||3|0|0
3|PI|1|okkāka|||3|0|0
3|EN|0|ooze|||3|0|0
3|EN|0|opposite|||3|0|0
3|EN|0|ordination|||3|0|0
3|EN|0|organized|||3|0|0
3|EN|0|outcast|||3|0|0
3|EN|0|overgrown|||3|0|0
3|EN|0|overhead|||3|0|0
3|EN|0|overjoyed|||3|0|0
3|EN|0|oyster|s||0|3|0
3|PI|0|pabbata|s||2|1|0
3|EN|0|pacified|||3|0|0
3|EN|0|pallet|||3|0|0
3|PI|1|pañcāla|s|'s|1|1|1
3|PI|0|parajana|||3|0|0
3|EN|0|parallel|||3|0|0
3|EN|0|parasitic|||3|0|0
3|EN|0|passage|||3|0|0
3|EN|0|patch|||3|0|0
3|PI|1|pāvarika||'s|0|0|3
3|EN|0|penchant|||3|0|0
3|EN|0|penny|||3|0|0
3|EN|0|peril|||3|0|0
3|EN|0|perished|||3|0|0
3|EN|0|perplexing|||3|0|0
3|EN|0|perturbing|||3|0|0
3|EN|0|physically|||3|0|0
3|EN|0|pickle|||3|0|0
3|EN|0|piddling|||3|0|0
3|EN|0|pincher|||3|0|0
3|PI|1|piṅgalakoccha|||3|0|0
3|EN|0|pipe|s||1|2|0
3|PI|0|pipphalivana|||3|0|0
3|EN|0|playable|||3|0|0
3|EN|0|pliable|||3|0|0
3|EN|0|poked|||3|0|0
3|EN|0|politely|||3|0|0
3|PI|1|posāla||'s|2|0|1
3|EN|0|posses|s||0|3|0
3|EN|0|potency|||3|0|0
3|EN|0|powdered|||3|0|0
3|EN|0|precede|s||1|2|0
3|EN|0|predict|||3|0|0
3|EN|0|predicted|||3|0|0
3|EN|0|preparing|||3|0|0
3|EN|0|prestige|||3|0|0
3|EN|0|pretentiousness|||3|0|0
3|EN|0|prevail|||3|0|0
3|EN|0|productive|||3|0|0
3|EN|0|progressing|||3|0|0
3|EN|0|project|s||0|3|0
3|EN|0|prone|||3|0|0
3|EN|0|prospect|s||1|2|0
3|EN|0|provoke|s||0|3|0
3|EN|0|prowes|s||0|3|0
3|PI|1|puṇṇama|||3|0|0
3|EN|0|purifies|||3|0|0
3|EN|0|putrefy|||3|0|0
3|EN|0|quest|||3|0|0
3|EN|0|quilt|s||1|2|0
3|EN|0|quiz|||3|0|0
3|PI|1|rāga|||3|0|0
3|EN|0|raging|||3|0|0
3|PI|1|rāhulovāda|||3|0|0
3|EN|0|rained|||3|0|0
3|PI|1|rāja|||3|0|0
3|EN|0|ran|||3|0|0
3|EN|0|rashly|||3|0|0
3|EN|0|rat|s||2|1|0
3|EN|0|rate|||3|0|0
3|EN|0|ravishing|||3|0|0
3|EN|0|reassurance|s||1|2|0
3|EN|0|rebelling|||3|0|0
3|EN|0|receptacle|||3|0|0
3|EN|0|reduce|||3|0|0
3|EN|0|reduction|||3|0|0
3|EN|0|refusal|||3|0|0
3|EN|0|refutation|||3|0|0
3|EN|0|region|s||2|1|0
3|EN|0|regular|||3|0|0
3|EN|0|rehabilitation|||3|0|0
3|EN|0|rejoiced|||3|0|0
3|EN|0|relatedness|||3|0|0
3|EN|0|relax|||3|0|0
3|EN|0|relied|||3|0|0
3|EN|0|replaced|||3|0|0
3|EN|0|replies|||3|0|0
3|EN|0|reproach|||3|0|0
3|EN|0|reproduction|||3|0|0
3|EN|0|resided|||3|0|0
3|EN|0|resplendent|||3|0|0
3|EN|0|responsible|||3|0|0
3|EN|0|rewarding|||3|0|0
3|EN|0|rhetoric|||3|0|0
3|EN|0|ridged|||3|0|0
3|EN|0|ring|s||2|1|0
3|EN|0|rinsing|s||2|1|0
3|EN|0|ripple|s||0|3|0
3|2E|0|rootlets|||3|0|0
3|PI|0|roruva|||3|0|0
3|EN|0|rotted|||3|0|0
3|EN|0|rounded|||3|0|0
3|EN|0|rudely|||3|0|0
3|EN|0|ruled|||3|0|0
3|PI|1|rūpa|||3|0|0
3|EN|0|rut|||3|0|0
3|EN|0|sack|||3|0|0
3|PI|0|saddhamma|||3|0|0
3|PI|1|sālā|||3|0|0
3|PI|0|samatha|||3|0|0
3|PI|1|samīti|||3|0|0
3|PI|1|saṁvega|||3|0|0
3|PI|1|sanaṅkumāra|||3|0|0
3|EN|0|sapling|s||1|2|0
3|PI|0|sariputta|||3|0|0
3|PI|1|satipaṭṭhāna|||3|0|0
3|EN|0|scalp|||3|0|0
3|EN|0|scanty|||3|0|0
3|EN|0|scarcity|||3|0|0
3|EN|0|scraped|||3|0|0
3|EN|0|scratching|||3|0|0
3|EN|0|scrupulousness|||3|0|0
3|EN|0|scrutinized|||3|0|0
3|2E|0|scrutinizers|||3|0|0
3|EN|0|scum|||3|0|0
3|EN|0|seasoned|||3|0|0
3|EN|0|secretion|s||0|3|0
3|EN|0|seemed|||3|0|0
3|EN|0|sentence|||3|0|0
3|PI|0|setabya|||3|0|0
3|EN|0|sever|s||2|1|0
3|EN|0|shapely|||3|0|0
3|EN|0|shattered|||3|0|0
3|EN|0|sheave|s||0|3|0
3|EN|0|shivering|||3|0|0
3|EN|0|shocked|||3|0|0
3|EN|0|shook|||3|0|0
3|EN|0|shovel|s||2|1|0
3|EN|0|sightless|||3|0|0
3|PI|1|sikkhā|||3|0|0
3|PI|1|sikkhāpada|||3|0|0
3|EN|0|silently|||3|0|0
3|EN|0|sinew|s||2|1|0
3|EN|0|sitter|||3|0|0
3|EN|0|sixes|||3|0|0
3|EN|0|skinned|||3|0|0
3|EN|0|sliced|||3|0|0
3|EN|0|sloping|||3|0|0
3|EN|0|sluggishness|||3|0|0
3|EN|0|smelled|||3|0|0
3|EN|0|smelly|||3|0|0
3|EN|0|smoking|||3|0|0
3|EN|0|smolder|||3|0|0
3|EN|0|snoring|||3|0|0
3|EN|0|socket|s||0|3|0
3|EN|0|solar|||3|0|0
3|EN|0|sowing|||3|0|0
3|EN|0|spendthrift|||3|0|0
3|EN|0|spitefulness|||3|0|0
3|EN|0|sporting|||3|0|0
3|EN|0|spotted|||3|0|0
3|EN|0|squander|s||0|3|0
3|EN|0|squirt|||3|0|0
3|EN|0|squirted|||3|0|0
3|EN|0|stabbed|||3|0|0
3|EN|0|starving|||3|0|0
3|EN|0|stationed|||3|0|0
3|EN|0|stationing|||3|0|0
3|EN|0|stickler|||3|0|0
3|EN|0|sticky|||3|0|0
3|EN|0|stiff|||3|0|0
3|EN|0|sting|||3|0|0
3|EN|0|stink|s||2|1|0
3|EN|0|stirring|||3|0|0
3|EN|0|stock|||3|0|0
3|EN|0|stout|||3|0|0
3|EN|0|straightened|||3|0|0
3|EN|0|straightforwardly|||3|0|0
3|EN|0|striven|||3|0|0
3|EN|0|stumble|||3|0|0
3|EN|0|stumbled|||3|0|0
3|PI|0|subha|||3|0|0
3|EN|0|submerge|||3|0|0
3|PI|0|subrahma|||3|0|0
3|PI|0|sumbhan|||3|0|0
3|PI|0|sumbhas|||3|0|0
3|EN|0|summon|s||1|2|0
3|EN|0|summoner||'s|2|0|1
3|PI|1|supaṇṇa|s||2|1|0
3|2E|0|supernormal|||3|0|0
3|EN|0|supplied|||3|0|0
3|EN|0|swarm|||3|0|0
3|PI|0|tagara|||3|0|0
3|EN|0|tantalizing|||3|0|0
3|EN|0|tar|||3|0|0
3|EN|0|taunt|s||2|1|0
3|EN|0|taunting|||3|0|0
3|EN|0|tearful|||3|0|0
3|EN|0|termite|s||0|3|0
3|EN|0|test|||3|0|0
3|EN|0|tested|||3|0|0
3|EN|0|thankful|||3|0|0
3|EN|0|thatch|||3|0|0
3|EN|0|they'll|||3|0|0
3|EN|0|thorned|||3|0|0
3|EN|0|thoughtful|||3|0|0
3|EN|0|threat|s||1|2|0
3|EN|0|tightly|||3|0|0
3|EN|0|tire|||3|0|0
3|EN|0|tiresome|||3|0|0
3|EN|0|tissue|s||0|3|0
3|EN|0|tonic|s||0|3|0
3|EN|0|toothed|||3|0|0
3|EN|0|torrent|s||1|2|0
3|EN|0|tortoise|s||1|2|0
3|EN|0|tos|s||0|3|0
3|EN|0|township|||3|0|0
3|EN|0|trance|||3|0|0
3|EN|0|transaction|s||0|3|0
3|EN|0|transgresses|||3|0|0
3|EN|0|tray|s||0|3|0
3|EN|0|tribe|s||0|3|0
3|EN|0|trimmed|||3|0|0
3|EN|0|trumpet|||3|0|0
3|EN|0|truthfulness|||3|0|0
3|EN|0|trying|||3|0|0
3|EN|0|turbulent|||3|0|0
3|EN|0|turner|||3|0|0
3|EN|0|tying|||3|0|0
3|PI|0|ubbiri|||3|0|0
3|EN|0|unabashed|||3|0|0
3|EN|0|unbegotten|||3|0|0
3|2E|0|uncognized|||3|0|0
3|EN|0|uncovered|||3|0|0
3|EN|0|undeceitful|||3|0|0
3|EN|0|undeceptive|||3|0|0
3|EN|0|undecided|||3|0|0
3|EN|0|underestimate|||3|0|0
3|EN|0|undergoes|||3|0|0
3|EN|0|undesirability|||3|0|0
3|EN|0|undiseased|||3|0|0
3|EN|0|undistressed|||3|0|0
3|EN|0|undying|||3|0|0
3|EN|0|unexpounded|||3|0|0
3|EN|0|unfeasible|||3|0|0
3|EN|0|unfraudulent|||3|0|0
3|EN|0|ungreedy|||3|0|0
3|EN|0|unholy|||3|0|0
3|EN|0|uninfluential|||3|0|0
3|EN|0|unled|||3|0|0
3|EN|0|unmediated|||3|0|0
3|2E|0|unpercipient|||3|0|0
3|EN|0|unrighteousness|||3|0|0
3|EN|0|unskillfulness|||3|0|0
3|EN|0|unspoken|||3|0|0
3|EN|0|untied|||3|0|0
3|EN|0|unvanquished|||3|0|0
3|EN|0|unwilling|||3|0|0
3|PI|0|upakkilesa|||3|0|0
3|EN|0|upholstery|||3|0|0
3|EN|0|uppermost|||3|0|0
3|EN|0|urinate|||3|0|0
3|EN|0|urinated|||3|0|0
3|PI|1|vacchāyana|||3|0|0
3|PI|1|valāhaka|||3|0|0
3|EN|0|valuable|s||0|3|0
3|PI|0|vanavaccha||'s|2|0|1
3|EN|0|vanishing|||3|0|0
3|EN|0|vault|s||0|3|0
3|PI|1|vedanā|||3|0|0
3|PI|0|vedehi||'s|1|0|2
3|EN|0|vein|s||1|2|0
3|PI|1|veḷukaṇṭaka|||3|0|0
3|PI|1|veḷukaṇṭakin|||3|0|0
3|PI|1|veḷuvagāmaka|||3|0|0
3|EN|0|verdict|||3|0|0
3|PI|1|vessavaṇa|||3|0|0
3|PI|1|veṭṭha|||3|0|0
3|EN|0|vicious|||3|0|0
3|EN|0|warfare|||3|0|0
3|EN|0|wary|||3|0|0
3|EN|0|washer|||3|0|0
3|EN|0|web|||3|0|0
3|EN|0|wildly|||3|0|0
3|EN|0|wit|s||0|3|0
3|EN|0|woodsmen|||3|0|0
3|EN|0|worst|||3|0|0
3|EN|0|wow|||3|0|0
3|EN|0|wretched|||3|0|0
3|PI|1|yāma|s||2|1|0
3|EN|0|yearned|||3|0|0
2|PI|0|ababa|||2|0|0
2|EN|0|abandoner|s||0|2|0
2|PI|0|abhabba|||2|0|0
2|PI|0|abhinanda|||2|0|0
2|EN|0|abided|||2|0|0
2|EN|0|abortion|s||0|2|0
2|EN|0|abrasion|||2|0|0
2|EN|0|abused|||2|0|0
2|EN|0|abusing|||2|0|0
2|EN|0|accomplishes|||2|0|0
2|EN|0|accurately|||2|0|0
2|EN|0|acknowledge|s||1|1|0
2|EN|0|acrobatic|||2|0|0
2|EN|0|activated|||2|0|0
2|EN|0|acutely|||2|0|0
2|EN|0|additional|||2|0|0
2|PI|1|āditta|||2|0|0
2|EN|0|admirably|||2|0|0
2|EN|0|adorn|||2|0|0
2|EN|0|adversaries|||2|0|0
2|EN|0|adversary|||2|0|0
2|EN|0|adversely|||2|0|0
2|EN|0|adviser|s||1|1|0
2|EN|0|advocated|||2|0|0
2|EN|0|affecting|||2|0|0
2|EN|0|afflict|s||0|2|0
2|EN|0|aggrandizement|||2|0|0
2|2E|0|agreeability|||2|0|0
2|PI|0|ahaha|||2|0|0
2|PI|1|āhāra|||2|0|0
2|EN|0|ailing|||2|0|0
2|PI|0|aja|||2|0|0
2|PI|1|ājīvakan|||2|0|0
2|EN|0|alliance|s||0|2|0
2|EN|0|allie|s||0|2|0
2|EN|0|aloud|||2|0|0
2|EN|0|altered|||2|0|0
2|EN|0|alternate|||2|0|0
2|EN|0|alternative|||2|0|0
2|EN|0|amas|s||0|2|0
2|PI|0|amba|||2|0|0
2|PI|1|aṇgīrasa|||2|0|0
2|PI|1|añjana|||2|0|0
2|PI|1|añña|||2|0|0
2|PI|1|aññāta|||2|0|0
2|PI|1|anopamā|||2|0|0
2|EN|0|anthill|||2|0|0
2|PI|0|anusaya|||2|0|0
2|EN|0|anxieties|||2|0|0
2|EN|0|anyway|||2|0|0
2|EN|0|apathetic|||2|0|0
2|EN|0|appreciating|||2|0|0
2|EN|0|appropriated|||2|0|0
2|EN|0|aptly|||2|0|0
2|PI|0|aputtaka|||2|0|0
2|PI|0|arahanta|||2|0|0
2|PI|1|ārakā|||2|0|0
2|PI|1|arañña|||2|0|0
2|EN|0|aright|||2|0|0
2|2E|0|ariya|||2|0|0
2|2E|0|ariyans|||2|0|0
2|EN|0|armed|||2|0|0
2|EN|0|arranger|||2|0|0
2|EN|0|arrowless|||2|0|0
2|EN|0|article|||2|0|0
2|EN|0|ascribed|||2|0|0
2|EN|0|ashore|||2|0|0
2|EN|0|aspen|||2|0|0
2|PI|0|assaka|s||1|1|0
2|PI|0|assattha|||2|0|0
2|EN|0|assemble|||2|0|0
2|EN|0|assured|||2|0|0
2|EN|0|assuredness|||2|0|0
2|PI|1|assutavā|||2|0|0
2|PI|1|aṭaṭa|||2|0|0
2|EN|0|atmosphere|||2|0|0
2|EN|0|attentiveness|||2|0|0
2|EN|0|attic|||2|0|0
2|PI|1|ātumā|||2|0|0
2|EN|0|aurora|||2|0|0
2|EN|0|austere|||2|0|0
2|PI|1|avantī|||2|0|0
2|EN|0|averse|||2|0|0
